,user_id,avg_time_difference,avg_time_difference_in_min,avg_time_difference_in_hours,followers_count,retweet_count,sentiment_score,sentiment,extreme_user
346,143352091,0 days 02:45:50.333333333,165.83,2.764,6232,9,1,positive,0
347,143843749,0 days 00:00:53.000000000,0.88,0.015,14,187,1,positive,1
348,144080216,0 days 04:42:29.833333333,282.48,4.708,643,588,0,neutral,0
349,144150511,0 days 12:58:37.333333333,778.62,12.977,1297,1453,1,positive,0
350,144364556,0 days 09:09:19.428571428,549.32,9.155,324,49,-2,negative,0
351,144776847,0 days 09:24:26.000000000,564.43,9.407,3100,2820,2,positive,0
352,144936732,0 days 17:47:53.666666666,1067.88,17.798,1016,518,-1,negative,0
353,145221809,0 days 19:14:44.666666666,1154.73,19.246,219,173,0,neutral,0
354,145587407,0 days 11:16:36.000000000,676.6,11.277,1031,751,-1,negative,0
355,145608422,0 days 00:00:13.333333333,0.22,0.004,320,97,0,neutral,1
356,145906169,0 days 08:44:28.000000000,524.47,8.741,52,0,1,positive,0
357,145968560,0 days 04:39:17.333333333,279.28,4.655,99,3305,1,positive,0
358,146371099,0 days 12:16:04.333333333,736.07,12.268,346,571,3,positive,0
359,146377771,0 days 05:58:57.500000000,358.95,5.982,334,1019,1,positive,0
360,146399744,0 days 00:01:21.500000000,1.35,0.022,28,178,-1,negative,1
361,146799398,0 days 06:05:02.800000000,365.03,6.084,164,2,1,positive,0
362,147085055,0 days 00:00:02.000000000,0.03,0.001,287,18,1,positive,1
363,147269738,0 days 09:01:48.750000000,541.8,9.03,1619,0,1,positive,0
364,147518953,0 days 00:00:09.600000000,0.15,0.003,569,25,2,positive,1
365,147839513,0 days 00:00:29.000000000,0.48,0.008,1763,59,1,positive,1
366,148045815,0 days 16:10:04.666666666,970.07,16.168,252,1,-1,negative,0
367,148393634,0 days 06:14:17.333333333,374.28,6.238,38,0,1,positive,0
368,148722567,0 days 15:10:00.333333333,910.0,15.167,59,3031,3,positive,0
369,149014820,0 days 10:24:07.600000000,624.12,10.402,300,2268,2,positive,0
370,150339171,0 days 12:57:48.333333333,777.8,12.963,758,5760,-1,negative,0
371,152694800,0 days 10:47:12.000000000,647.2,10.787,379,794,1,positive,0
372,152984643,0 days 07:06:02.285714285,426.03,7.101,4174,20,1,positive,0
373,153023296,0 days 07:06:18.250000000,426.3,7.105,299,13,0,neutral,0
374,153329767,0 days 00:04:19.714285714,4.32,0.072,8,65,1,positive,1
375,153736469,0 days 10:40:56.666666666,640.93,10.682,727,26,0,neutral,0
376,153739657,0 days 00:00:11.000000000,0.18,0.003,7121,158,0,neutral,1
377,154242643,0 days 14:04:05.333333333,844.08,14.068,783,113,0,neutral,0
378,154545147,0 days 00:04:50.666666666,4.83,0.081,6101,2923,1,positive,1
379,154920816,0 days 15:05:52.333333333,905.87,15.098,1687,319,0,neutral,0
380,155481399,0 days 18:46:33.666666666,1126.55,18.776,235,813,0,neutral,0
381,155548378,0 days 06:22:01.333333333,382.02,6.367,210,0,0,neutral,0
382,157573817,0 days 01:08:45.480000000,68.75,1.146,686,59,2,positive,1
383,157584536,0 days 04:12:42.250000000,252.7,4.212,135,240,0,neutral,0
384,157916494,0 days 05:59:32.250000000,359.53,5.992,68,22,0,neutral,0
385,158374641,0 days 04:19:12.500000000,259.2,4.32,575,3980,1,positive,0
386,158464982,0 days 04:17:25.300000000,257.42,4.29,18353,7110,-4,negative,0
387,159441986,0 days 00:07:01.600000000,7.02,0.117,108,6,2,positive,1
388,159478825,0 days 08:02:20.000000000,482.33,8.039,662,15,0,neutral,0
389,159761290,0 days 07:44:00.666666666,464.0,7.733,516,2660,1,positive,0
390,160585208,0 days 00:00:02.000000000,0.03,0.001,14,1377,1,positive,1
391,161759187,0 days 08:21:05.000000000,501.08,8.351,2271,0,-1,negative,0
392,162138329,0 days 17:13:25.333333333,1033.42,17.224,660,2755,1,positive,0
393,162327125,0 days 03:38:40.000000000,218.67,3.644,414,0,0,neutral,0
394,162687171,0 days 07:32:44.666666666,452.73,7.546,623,1501,-2,negative,0
395,162726373,0 days 08:54:25.875000000,534.42,8.907,75,64,1,positive,0
396,162952162,0 days 09:00:52.600000000,540.87,9.014,1366,1770,-1,negative,0
397,162967620,0 days 05:52:58.000000000,352.97,5.883,865,92,1,positive,0
398,162971419,0 days 00:00:02.833333333,0.03,0.001,57,102,1,positive,1
399,163141421,0 days 14:12:00.000000000,852.0,14.2,1403,9,-1,negative,0
400,163761973,0 days 03:51:12.000000000,231.2,3.853,77,56,0,neutral,0
401,164491865,0 days 00:00:20.666666666,0.33,0.006,19,832,0,neutral,1
402,165646058,0 days 07:00:21.333333333,420.35,7.006,154,3686,1,positive,0
403,166138807,0 days 04:57:41.642857142,297.68,4.961,118,417,2,positive,0
404,167796025,0 days 01:43:50.750000000,103.83,1.731,247,514,-1,negative,0
405,169840361,0 days 00:00:27.800000000,0.45,0.007,1342,371,2,positive,1
406,169856958,0 days 04:01:47.333333333,241.78,4.03,1040,0,2,positive,0
407,170294318,0 days 10:45:30.333333333,645.5,10.758,325,83,0,neutral,0
408,170592183,0 days 07:08:32.636363636,428.53,7.142,266,66,4,positive,0
409,170633848,0 days 02:22:16.916666666,142.27,2.371,136,203,0,neutral,0
410,170964282,0 days 00:03:48.666666666,3.8,0.063,294,2835,1,positive,1
411,171033560,0 days 08:33:54.000000000,513.9,8.565,471,617,1,positive,0
412,171475435,0 days 08:44:39.600000000,524.65,8.744,18318,104,1,positive,0
413,171656150,0 days 07:42:07.333333333,462.12,7.702,135,243,-1,negative,0
414,171866803,0 days 06:42:37.857142857,402.62,6.71,622,1413,1,positive,0
415,172673623,0 days 02:54:46.692307692,174.77,2.913,43,137,-3,negative,0
416,173101900,0 days 03:19:08.750000000,199.13,3.319,1606,1,2,positive,0
417,173234843,0 days 01:46:57.666666666,106.95,1.782,39,2,1,positive,0
418,173900694,0 days 07:42:05.000000000,462.08,7.701,2356,0,1,positive,0
419,174371597,0 days 00:05:08.000000000,5.13,0.086,379,0,0,neutral,1
420,174914769,0 days 00:15:54.666666666,15.9,0.265,749,11,0,neutral,1
421,175417374,0 days 02:26:12.000000000,146.2,2.437,136,16,-1,negative,0
422,175612701,0 days 05:42:05.000000000,342.08,5.701,689,92,1,positive,0
423,176360233,0 days 16:10:52.333333333,970.87,16.181,117,99,2,positive,0
424,177478820,0 days 05:34:46.800000000,334.77,5.579,201,128,1,positive,0
425,177999503,0 days 06:29:20.000000000,389.33,6.489,303,0,1,positive,0
426,178624798,0 days 07:44:38.000000000,464.63,7.744,1167,38,1,positive,0
427,178667675,0 days 00:08:07.750000000,8.12,0.135,459,74,0,neutral,1
428,178977705,0 days 08:32:59.166666666,512.98,8.55,3113,869,1,positive,0
429,179834046,0 days 00:00:49.250000000,0.82,0.014,15,373,0,neutral,1
430,179858062,0 days 00:00:29.333333333,0.48,0.008,3617,619,0,neutral,1
431,180304771,0 days 17:17:13.666666666,1037.22,17.287,15329,210,0,neutral,0
432,180373987,0 days 16:29:41.666666666,989.68,16.495,66,0,0,neutral,0
433,180395724,0 days 01:29:20.000000000,89.33,1.489,155,356,-1,negative,1
434,180732509,0 days 17:13:02.666666666,1033.03,17.217,766,935,1,positive,0
435,182000263,0 days 08:02:59.666666666,482.98,8.05,289,2180,-2,negative,0
436,182805979,0 days 00:00:18.000000000,0.3,0.005,51,392,-1,negative,1
437,184008661,0 days 04:01:24.666666666,241.4,4.023,2383,156,1,positive,0
438,185141252,0 days 00:37:53.096774193,37.88,0.631,951,78,7,positive,1
439,187382168,0 days 16:49:53.000000000,1009.88,16.831,1260,513,-1,negative,0
440,190370871,0 days 03:58:37.333333333,238.62,3.977,356,0,1,positive,0
441,191569240,0 days 08:39:51.600000000,519.85,8.664,2106,2724,0,neutral,0
442,191799564,0 days 00:00:28.000000000,0.47,0.008,547,56,0,neutral,1
443,192307644,0 days 00:56:17.800000000,56.28,0.938,535,49,-1,negative,1
444,194461315,0 days 05:06:59.333333333,306.98,5.116,1316,2077,2,positive,0
445,197119455,0 days 05:34:29.000000000,334.48,5.575,16970,244,5,positive,0
446,197813001,0 days 09:45:29.428571428,585.48,9.758,483,1684,2,positive,0
447,198192633,0 days 04:56:18.900000000,296.3,4.938,1841,2717,2,positive,0
448,199229024,0 days 11:46:04.750000000,706.07,11.768,1,0,-1,negative,0
449,199418584,0 days 09:17:58.375000000,557.97,9.299,11272,32,-2,negative,0
450,200176122,0 days 16:06:00.000000000,966.0,16.1,665,936,0,neutral,0
451,202318841,0 days 11:46:39.000000000,706.65,11.777,2129,8,0,neutral,0
452,202514760,0 days 11:26:53.250000000,686.88,11.448,1207,74,1,positive,0
453,202736304,0 days 06:15:54.333333333,375.9,6.265,97,3,0,neutral,0
454,203854608,0 days 05:32:05.250000000,332.08,5.535,869,5,1,positive,0
455,205793718,0 days 07:12:55.000000000,432.92,7.215,214,956,1,positive,0
456,207532752,0 days 07:47:58.666666666,467.97,7.799,169,3275,1,positive,0
457,208977094,0 days 02:40:14.666666666,160.23,2.671,105,22,2,positive,0
458,210292933,0 days 08:39:16.000000000,519.27,8.654,2045,19,0,neutral,0
459,210602920,0 days 05:49:55.400000000,349.92,5.832,622,1,2,positive,0
460,210729774,0 days 11:24:46.000000000,684.77,11.413,202,2999,2,positive,0
461,210752701,0 days 00:00:05.666666666,0.08,0.001,65,18,1,positive,1
462,212496320,0 days 16:00:17.333333333,960.28,16.005,506,634,1,positive,0
463,212832976,0 days 01:57:55.500000000,117.92,1.965,8511,383,2,positive,0
464,213936746,0 days 00:02:05.066666666,2.08,0.035,139,17,11,positive,1
465,214437244,0 days 15:39:44.500000000,939.73,15.662,199,336,2,positive,0
466,215247853,0 days 10:48:23.000000000,648.38,10.806,84,1797,-3,negative,0
467,215524085,0 days 00:37:50.875000000,37.83,0.631,33,33,2,positive,1
468,215847459,0 days 00:00:19.375000000,0.32,0.005,368,5717,-4,negative,1
469,216363164,0 days 07:37:02.000000000,457.03,7.617,455,2402,0,neutral,0
470,217046924,0 days 12:33:51.750000000,753.85,12.564,408,188,0,neutral,0
471,220361898,0 days 19:38:32.666666666,1178.53,19.642,1012,797,0,neutral,0
472,221262642,0 days 10:12:50.250000000,612.83,10.214,256,1,1,positive,0
473,221400898,0 days 02:44:49.235294117,164.82,2.747,108,8,0,neutral,0
474,221686362,0 days 16:15:28.666666666,975.47,16.258,8194,0,0,neutral,0
475,222051500,0 days 00:36:04.571428571,36.07,0.601,1239,775,1,positive,1
476,222119291,0 days 04:02:46.500000000,242.77,4.046,1322,1702,1,positive,0
477,223478378,0 days 04:36:28.222222222,276.47,4.608,86,9,-2,negative,0
478,224369489,1 days 01:42:43.333333333,1542.72,25.712,19,31,0,neutral,0
479,224564852,0 days 01:04:55.750000000,64.92,1.082,48,91,-2,negative,1
480,224605096,0 days 00:37:04.333333333,37.07,0.618,3000,36,0,neutral,1
481,224733450,0 days 11:19:53.333333333,679.88,11.331,399,416,-1,negative,0
482,225470835,0 days 02:06:51.333333333,126.85,2.114,2963,11,1,positive,0
483,226292489,0 days 00:00:08.555555555,0.13,0.002,1607,1,0,neutral,1
484,226845124,0 days 02:01:34.333333333,121.57,2.026,1440,0,0,neutral,0
485,226891249,0 days 04:34:51.333333333,274.85,4.581,69,51,0,neutral,0
486,226973184,0 days 03:01:15.600000000,181.25,3.021,467,20,-1,negative,0
487,227219872,0 days 04:58:33.272727272,298.55,4.976,182,10,0,neutral,0
488,227940542,0 days 03:55:28.000000000,235.47,3.924,23,5,0,neutral,0
489,227954169,1 days 01:54:39.000000000,1554.65,25.911,109,142,-1,negative,0
490,229432567,0 days 04:42:06.583333333,282.1,4.702,549,598,4,positive,0
491,230604144,0 days 09:41:57.250000000,581.95,9.699,5280,51,-1,negative,0
492,231106006,0 days 00:22:37.548387096,22.62,0.377,49,62,3,positive,1
493,231522130,0 days 00:05:57.500000000,5.95,0.099,69,35,0,neutral,1
494,231723221,0 days 07:08:41.000000000,428.68,7.145,67,1,-1,negative,0
495,232099331,0 days 12:36:47.500000000,756.78,12.613,11713,61,2,positive,0
496,232510202,0 days 04:59:06.900000000,299.1,4.985,589,535,4,positive,0
497,232757148,0 days 02:35:59.666666666,155.98,2.6,405,530,1,positive,0
498,233189200,0 days 00:00:05.500000000,0.08,0.001,193,1381,0,neutral,1
499,233348130,0 days 08:15:55.500000000,495.92,8.265,5592,560,0,neutral,0
500,233385956,0 days 17:29:55.666666666,1049.92,17.499,1030,1,0,neutral,0
501,233455532,0 days 17:30:36.000000000,1050.6,17.51,3970,184,0,neutral,0
502,235960579,0 days 07:52:37.200000000,472.62,7.877,613,686,2,positive,0
503,235989727,0 days 00:18:57.666666666,18.95,0.316,8,0,0,neutral,1
504,235992474,0 days 00:14:36.333333333,14.6,0.243,2232,13,0,neutral,1
505,236051989,0 days 07:10:18.500000000,430.3,7.172,1498,106,5,positive,0
506,238889026,0 days 00:11:34.400000000,11.57,0.193,126,21,1,positive,1
507,239284076,0 days 04:48:35.400000000,288.58,4.81,1583,3,0,neutral,0
508,239339329,0 days 15:48:03.666666666,948.05,15.801,739,550,0,neutral,0
509,240178403,0 days 00:00:35.000000000,0.58,0.01,582,0,1,positive,1
510,240649814,0 days 04:02:43.750000000,242.72,4.045,9668492,4,8,positive,0
511,240958269,0 days 00:33:43.750000000,33.72,0.562,550,373,-1,negative,1
512,241849941,0 days 03:16:24.333333333,196.4,3.273,48,0,0,neutral,0
513,241917381,0 days 01:55:54.960000000,115.9,1.932,588,65,5,positive,0
514,242607861,0 days 07:53:31.000000000,473.52,7.892,356,2548,0,neutral,0
515,242773573,0 days 06:04:44.000000000,364.73,6.079,923,44,1,positive,0
516,244569363,0 days 10:49:57.600000000,649.95,10.832,179,0,0,neutral,0
517,245372833,0 days 00:02:26.666666666,2.43,0.041,760,3,2,positive,1
518,245718932,0 days 16:03:00.000000000,963.0,16.05,361,162,0,neutral,0
519,246069452,0 days 06:37:43.500000000,397.72,6.629,3947,123,0,neutral,0
520,246371143,0 days 10:58:17.250000000,658.28,10.971,301,2065,0,neutral,0
521,248135222,0 days 00:03:26.000000000,3.43,0.057,4,72,0,neutral,1
522,248146686,0 days 05:52:59.666666666,352.98,5.883,353,851,1,positive,0
523,248505167,0 days 00:28:15.666666666,28.25,0.471,424,2428,0,neutral,1
524,248521263,0 days 06:25:14.333333333,385.23,6.421,192,15,1,positive,0
525,250109386,0 days 07:48:07.666666666,468.12,7.802,1590,568,0,neutral,0
526,250285638,0 days 16:17:00.500000000,977.0,16.283,64,623,0,neutral,0
527,250606448,0 days 06:47:20.666666666,407.33,6.789,33,212,0,neutral,0
528,250795544,0 days 04:16:20.500000000,256.33,4.272,3026,736,0,neutral,0
529,251223071,0 days 06:41:13.666666666,401.22,6.687,449,233,1,positive,0
530,251547710,0 days 00:01:08.500000000,1.13,0.019,237,2089,0,neutral,1
531,251721395,0 days 10:20:58.000000000,620.97,10.349,3643,459,2,positive,0
532,252590581,0 days 06:09:03.666666666,369.05,6.151,694,2980,0,neutral,0
533,253881325,0 days 23:47:37.666666666,1427.62,23.794,144,483,1,positive,0
534,254982380,0 days 00:02:38.166666666,2.63,0.044,2441,2026,0,neutral,1
535,255004052,0 days 00:35:18.555555555,35.3,0.588,98,49,0,neutral,1
536,255603704,0 days 00:00:04.333333333,0.07,0.001,514,320,0,neutral,1
537,255927779,0 days 09:09:04.200000000,549.07,9.151,4047,1761,-1,negative,0
538,256618695,0 days 15:08:18.000000000,908.3,15.138,272,1,0,neutral,0
539,257959026,0 days 11:35:35.250000000,695.58,11.593,290,145,0,neutral,0
540,259638327,0 days 17:35:22.000000000,1055.37,17.589,1212,187,0,neutral,0
541,259899630,0 days 03:16:01.750000000,196.02,3.267,89,675,1,positive,0
542,261778015,0 days 08:12:59.666666666,492.98,8.216,239,0,3,positive,0
543,261790233,0 days 00:00:35.333333333,0.58,0.01,86,7,1,positive,1
544,262113739,0 days 12:19:24.250000000,739.4,12.323,692,43,1,positive,0
545,264834387,0 days 12:47:28.000000000,767.47,12.791,101,2582,1,positive,0
546,265814274,0 days 06:21:33.250000000,381.55,6.359,27682,1508,4,positive,0
547,265843276,0 days 17:45:34.666666666,1065.57,17.759,415,243,3,positive,0
548,265894664,0 days 00:00:09.000000000,0.15,0.003,246,44,2,positive,1
549,268133685,0 days 13:20:33.000000000,800.55,13.342,917,1384,-2,negative,0
550,268683878,0 days 12:05:10.750000000,725.17,12.086,635,0,2,positive,0
551,269599363,0 days 00:10:57.333333333,10.95,0.182,546,139,2,positive,1
552,269674862,0 days 00:48:10.000000000,48.17,0.803,172,0,0,neutral,1
553,269683939,0 days 07:23:34.000000000,443.57,7.393,482,3,0,neutral,0
554,269930371,0 days 03:04:35.954545454,184.58,3.076,5052,154,1,positive,0
555,270219393,0 days 08:49:57.000000000,529.95,8.832,299,369,0,neutral,0
556,270397701,0 days 01:15:08.945945945,75.13,1.252,109,47,3,positive,1
557,271804127,0 days 02:10:23.333333333,130.38,2.173,9029,932,0,neutral,0
558,272317049,0 days 00:00:26.333333333,0.43,0.007,22,100,-1,negative,1
559,274651289,0 days 09:16:50.000000000,556.83,9.281,238,451,0,neutral,0
560,274926562,0 days 08:47:15.250000000,527.25,8.787,754,154,0,neutral,0
561,275454424,0 days 00:30:04.000000000,30.07,0.501,4,90,0,neutral,1
562,275650883,0 days 05:49:13.833333333,349.22,5.82,730,2785,1,positive,0
563,275814320,0 days 10:43:19.285714285,643.32,10.722,1224,2548,2,positive,0
564,275888030,0 days 12:04:04.750000000,724.07,12.068,31,36,-1,negative,0
565,275920851,0 days 02:58:29.000000000,178.48,2.975,8962,99,0,neutral,0
566,275941910,0 days 00:00:12.333333333,0.2,0.003,67,153,-1,negative,1
567,276365721,0 days 00:14:30.285714285,14.5,0.242,66,129,-1,negative,1
568,276744810,0 days 05:33:30.625000000,333.5,5.558,3229,521,1,positive,0
569,277960287,0 days 06:46:38.000000000,406.63,6.777,33,8828,0,neutral,0
570,278052379,0 days 11:50:42.750000000,710.7,11.845,81,432,0,neutral,0
571,278137031,0 days 19:32:13.666666666,1172.22,19.537,234,3,-1,negative,0
572,278156162,0 days 06:20:31.333333333,380.52,6.342,139,150,0,neutral,0
573,278407995,0 days 06:50:07.500000000,410.12,6.835,405,0,2,positive,0
574,278475289,0 days 00:02:20.000000000,2.33,0.039,10843,70,0,neutral,1
575,278981850,0 days 06:07:17.250000000,367.28,6.121,141,104,0,neutral,0
576,279155376,0 days 00:00:18.000000000,0.3,0.005,112,1,0,neutral,1
577,280059352,0 days 14:31:38.250000000,871.63,14.527,6165,350,-1,negative,0
578,280431315,0 days 06:40:11.333333333,400.18,6.67,1056,142,0,neutral,0
579,281583915,0 days 13:43:40.200000000,823.67,13.728,766,1078,0,neutral,0
580,281938187,0 days 12:01:45.333333333,721.75,12.029,6335,266,1,positive,0
581,283157322,0 days 03:59:46.250000000,239.77,3.996,390,6,0,neutral,0
582,285865875,0 days 07:20:34.333333333,440.57,7.343,470,441,-1,negative,0
583,285895520,0 days 08:37:03.333333333,517.05,8.617,587,3903,1,positive,0
584,286596976,0 days 04:19:07.058823529,259.12,4.319,29899,157,3,positive,0
585,287046629,0 days 10:25:41.200000000,625.68,10.428,207,0,0,neutral,0
586,287664175,0 days 00:00:10.100000000,0.17,0.003,14,8,0,neutral,1
587,288118004,0 days 00:00:18.600000000,0.3,0.005,28,11,0,neutral,1
588,288779167,0 days 00:01:48.666666666,1.8,0.03,13457,3,-2,negative,1
589,289271595,0 days 05:05:23.000000000,305.38,5.09,7742,830,1,positive,0
590,289386536,0 days 00:17:29.666666666,17.48,0.291,1862,93,-1,negative,1
591,290634419,0 days 05:35:05.333333333,335.08,5.585,353,185,0,neutral,0
592,291634086,0 days 11:20:10.200000000,680.17,11.336,149,2,-1,negative,0
593,291852263,0 days 12:39:37.666666666,759.62,12.66,2155,5,1,positive,0
594,291959889,0 days 02:36:54.666666666,156.9,2.615,156,19,6,positive,0
595,292201005,0 days 07:38:40.000000000,458.67,7.644,495,1546,1,positive,0
596,292434832,0 days 00:40:10.250000000,40.17,0.669,3771,1,3,positive,1
597,294133629,0 days 06:21:57.750000000,381.95,6.366,3206,7983,1,positive,0
598,295260124,0 days 00:16:39.250000000,16.65,0.278,287,69,0,neutral,1
599,295361239,0 days 06:26:36.333333333,386.6,6.443,1786,92,2,positive,0
600,295693924,0 days 13:11:35.600000000,791.58,13.193,15394,2,0,neutral,0
601,296348222,0 days 16:38:18.666666666,998.3,16.638,1255,3,2,positive,0
602,297819363,0 days 00:19:48.333333333,19.8,0.33,8,0,1,positive,1
603,298508732,0 days 06:52:38.000000000,412.63,6.877,230,3,2,positive,0
604,298553036,0 days 00:00:24.000000000,0.4,0.007,109,37,1,positive,1
605,299272698,0 days 04:34:13.000000000,274.22,4.57,1662,133,0,neutral,0
606,299288490,0 days 10:43:18.000000000,643.3,10.722,216,2078,1,positive,0
607,300087270,0 days 08:31:26.600000000,511.43,8.524,971,7102,1,positive,0
608,301309289,0 days 12:14:45.000000000,734.75,12.246,408,1,-3,negative,0
609,303060645,0 days 00:00:42.571428571,0.7,0.012,51,283,2,positive,1
610,303681958,0 days 10:16:19.000000000,616.32,10.272,799,167,-1,negative,0
611,305028330,0 days 01:55:50.857142857,115.83,1.931,527,364,6,positive,0
612,305695127,0 days 00:37:57.555555555,37.95,0.632,408,40,1,positive,1
613,306097253,0 days 05:31:56.666666666,331.93,5.532,11408,622,-1,negative,0
614,306692363,0 days 00:15:06.333333333,15.1,0.252,81,2,1,positive,1
615,306897324,0 days 11:04:48.250000000,664.8,11.08,143,729,-1,negative,0
